Test_No,Start,Stop,DateNum_Start,Datenum_Stop,System_Error,SEID,Parameter,Max,Min,Mean,Std,Ppk
150822-1,8/22/2015 12:40,8/22/2015 19:36,736198.5279,736198.8167,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
150825-2,8/25/2015 21:06,8/26/2015 4:05,736201.8798,736202.1701,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,39.87995148,8.94,11.81,6.73,2.07
150826-1,8/26/2015 11:31,8/26/2015 19:51,736202.4804,736202.8277,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,24.3476963,9.88,12.35,5.6,2.52
150826-2,8/26/2015 21:02,8/27/2015 5:14,736202.8767,736203.2184,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,6.769656181,-12.99,-7.51,3.97,1.89
150827-1,8/27/2015 11:39,8/27/2015 20:06,736203.4854,736203.8379,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,-0.121212885,-13.84,-8.95,2.4,2.92
150827-2,8/27/2015 20:52,8/28/2015 4:34,736203.8696,736204.1907,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,,,,,
150828-1,8/28/2015 11:24,8/28/2015 19:52,736204.4756,736204.8279,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,P_SCD_ppm_NOxOff_FiltTestResult_Lo,12.78522205,-11.71,-4.9,8.72,0.96
150325-2,3/25/2015 21:05,3/26/2015 3:52,736048.8789,736049.1612,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.607019186,-1.89,-0.42,1.34,
150326-1,3/26/2015 8:50,3/26/2015 15:48,736049.3682,736049.659,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.807171822,-3,-0.59,1.25,
150326-2,3/26/2015 21:44,3/27/2015 3:49,736049.9062,736050.1595,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150327-1,3/27/2015 16:55,3/27/2015 19:03,736050.7049,736050.7944,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150327-2,3/27/2015 22:23,3/28/2015 7:36,736050.9333,736051.3167,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-4.609009743,-8.17,-6.95,0.98,
150328-1,3/28/2015 10:12,3/28/2015 16:19,736051.4252,736051.6803,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.571063876,-8.16,-6.11,1.48,
150330-2,3/30/2015 20:17,3/31/2015 6:20,736053.8453,736054.2641,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150331-1,3/31/2015 12:23,3/31/2015 18:30,736054.5166,736054.771,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150331-2,3/31/2015 20:55,4/1/2015 6:13,736054.8722,736055.2591,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.51274848,-2.75,-1.17,1,
150401-1,4/1/2015 8:36,4/1/2015 15:52,736055.3587,736055.6615,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,3.20981741,-3.7,-0.89,1.49,
150401-2,4/1/2015 21:42,4/2/2015 6:59,736055.9048,736056.2916,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150402-1,4/2/2015 10:19,4/2/2015 18:57,736056.4302,736056.7899,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150402-2,4/2/2015 21:20,4/3/2015 5:18,736056.8895,736057.2212,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150403-1,4/3/2015 9:40,4/3/2015 17:48,736057.4034,736057.7423,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150407-2,4/7/2015 20:21,4/8/2015 0:55,736061.8479,736062.0387,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150408-2,4/8/2015 22:54,4/9/2015 6:59,736062.9547,736063.2915,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150409-1,4/9/2015 13:14,4/9/2015 19:07,736063.5519,736063.7968,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150409-2,4/9/2015 20:30,4/10/2015 5:34,736063.8545,736064.2325,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150410-1,4/10/2015 8:42,4/10/2015 18:54,736064.3626,736064.7875,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150410-2,4/10/2015 20:34,4/11/2015 5:33,736064.8574,736065.2313,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,8.34963131,-4.09,-1.32,2.53,
150411-1,4/11/2015 8:54,4/11/2015 15:46,736065.3711,736065.6572,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,92.86000824,-3.79,9.69,24.37,
150413-2,4/13/2015 21:38,4/14/2015 3:29,736067.9015,736068.1455,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,4.215228081,-5.5,-3.23,1.96,
150415-2,4/15/2015 21:02,4/16/2015 2:54,736069.8766,736070.1213,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150416-1,4/16/2015 9:46,4/16/2015 18:21,736070.4074,736070.7646,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150416-2,4/16/2015 21:27,4/17/2015 4:23,736070.8942,736071.1831,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.730997622,-3.41,-2.04,0.81,
150417-1,4/17/2015 10:53,4/17/2015 18:12,736071.4539,736071.7585,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,2.422112465,-4.23,-1.3,1.39,
150417-2,4/17/2015 21:01,4/18/2015 7:07,736071.8761,736072.2968,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.948199511,-5.77,-2.72,1.37,
150418-1,4/18/2015 6:43,4/18/2015 9:47,736072.2803,736072.4078,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-3.521702528,-6.39,-4.8,0.8,
150420-2,4/20/2015 20:42,4/21/2015 6:27,736074.863,736075.2693,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,0.186435968,-7.33,-4.47,1.55,
150526-1,5/26/2015 19:28,5/26/2015 20:14,736110.8112,736110.8431,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150603-2,6/3/2015 22:33,6/4/2015 5:36,736118.9397,736119.2336,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.657234192,-12.32,-10.55,1.22,
150604-1,6/4/2015 13:01,6/4/2015 18:05,736119.5425,736119.7539,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150604-2,6/4/2015 21:49,6/5/2015 7:13,736119.9097,736120.3007,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,13.23480797,6.81,8.31,1.54,
150605-1,6/5/2015 9:51,6/5/2015 17:00,736120.4107,736120.7085,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,9.925891876,7.22,8.72,0.75,
150605-2,6/5/2015 20:14,6/5/2015 23:01,736120.8431,736120.9591,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150624-2,6/24/2015 20:22,6/25/2015 7:49,736139.8491,736140.3258,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150625-2,6/25/2015 21:07,6/26/2015 7:46,736140.8805,736141.324,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,15.23627186,6.73,8.79,1.55,
150627-1,6/27/2015 12:54,6/27/2015 21:43,736142.538,736142.9049,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-4.904890537,-13.57,-11.33,1.34,
150629-2,6/29/2015 20:48,6/30/2015 1:59,736144.8669,736145.0828,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150630-2,6/30/2015 21:15,7/1/2015 6:30,736145.8861,736146.2714,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,10.81802082,6.55,8.14,0.92,
150701-2,7/1/2015 21:50,7/2/2015 8:16,736146.9103,736147.3448,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,10.93400192,5.45,8.15,0.97,
150702-1,7/2/2015 9:08,7/2/2015 19:30,736147.3809,736147.8128,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,20.36484528,6.77,8.37,1.65,
150702-2,7/2/2015 20:57,7/3/2015 7:57,736147.8734,736148.3317,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,98.7027359,8.15,15.11,15.21,
150703-1,7/3/2015 18:52,7/3/2015 22:32,736148.7864,736148.9391,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,13.95201015,9.97,10.95,1.32,
150706-2,7/6/2015 20:02,7/7/2015 5:33,736151.8348,736152.2313,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,18.75213814,6.95,9.24,2.19,
150707-1,7/7/2015 8:44,7/7/2015 19:01,736152.3646,736152.7928,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,40.86284256,6.54,9.72,4.48,
150707-2,7/7/2015 21:03,7/8/2015 8:12,736152.8775,736153.3418,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,10.98400974,5.73,8.23,1.15,
150708-1,7/8/2015 10:32,7/8/2015 18:57,736153.4391,736153.79,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,10.13176632,6.36,7.65,1.26,
150708-2,7/8/2015 21:19,7/9/2015 3:57,736153.8883,736154.1648,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150709-1,7/9/2015 9:52,7/9/2015 19:27,736154.4115,736154.8104,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150709-2,7/9/2015 21:09,7/10/2015 6:50,736154.8817,736155.2848,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.545994639,-4.11,-1.85,1.22,
150710-1,7/10/2015 8:53,7/10/2015 18:22,736155.3704,736155.7656,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,0.113866381,-4.36,-2.06,0.77,
150710-2,7/10/2015 21:07,7/11/2015 4:17,736155.8801,736156.1786,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,8.329180717,6.89,7.62,0.49,
150711-1,7/11/2015 11:01,7/11/2015 17:40,736156.4595,736156.7364,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,21.05114555,7.11,9.74,4.45,
150713-2,7/13/2015 20:39,7/14/2015 6:36,736158.8608,736159.2751,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150715-2,7/15/2015 21:02,7/16/2015 8:13,736160.8766,736161.3426,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150716-1,7/16/2015 10:44,7/16/2015 17:53,736161.4475,736161.7455,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150716-2,7/16/2015 21:36,7/17/2015 7:22,736161.9004,736162.3072,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-9.978055954,-13.68,-12.14,0.68,
150717-1,7/17/2015 9:27,7/17/2015 18:49,736162.3938,736162.7845,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,5.602196693,-13.8,-11.27,3.34,
150717-2,7/17/2015 21:04,7/18/2015 2:55,736162.8781,736163.1219,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.76615715,-11.01,-9.71,0.62,
150721-1,7/21/2015 16:17,7/21/2015 17:33,736166.6791,736166.7314,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150722-2,7/22/2015 20:42,7/22/2015 21:34,736167.8628,736167.8992,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150728-2,7/29/2015 0:01,7/29/2015 8:47,736174.0009,736174.3665,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-7.926392555,-12.77,-10.16,1.33,
150729-1,7/29/2015 9:16,7/29/2015 18:04,736174.3862,736174.7531,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-9.636528015,-12.81,-11.61,0.83,
150729-2,7/30/2015 0:50,7/30/2015 8:40,736175.0349,736175.3618,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,15.64992046,6.07,10.11,2.1,
150730-1,7/30/2015 9:46,7/30/2015 18:57,736175.4074,736175.7898,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,15.06664181,6.51,9.36,1.69,
150730-2,7/30/2015 21:08,7/31/2015 7:31,736175.881,736176.3133,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150731-1,7/31/2015 9:54,7/31/2015 15:17,736176.4126,736176.6372,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150731-2,7/31/2015 21:26,8/1/2015 8:19,736176.8931,736177.3467,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150801-1,8/1/2015 13:15,8/1/2015 18:44,736177.5525,736177.7809,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-9.448397636,-12.3,-11.22,0.82,
150803-2,8/3/2015 20:30,8/4/2015 5:23,736179.8544,736180.2247,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150804-1,8/4/2015 8:33,8/4/2015 11:53,736180.3565,736180.4956,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150804-2,8/4/2015 21:05,8/5/2015 7:20,736180.8791,736181.3061,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-9.001251221,-13.12,-11.55,0.86,
150805-1,8/5/2015 9:46,8/5/2015 18:19,736181.4076,736181.7634,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-10.09595394,-13.39,-11.75,0.86,
150805-2,8/5/2015 20:30,8/6/2015 7:58,736181.8544,736182.3326,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,13.01838112,3.91,7.95,1.42,
150806-1,8/6/2015 9:43,8/6/2015 17:57,736182.4055,736182.7481,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,11.10138893,5.59,7.95,0.9,
150806-2,8/6/2015 20:38,8/7/2015 7:27,736182.8602,736183.3107,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,12.31379032,-13.63,-5.45,5.33,
150807-1,8/7/2015 10:20,8/7/2015 17:52,736183.431,736183.7451,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.597884715,-11.06,-5.24,2.11,
150812-2,8/12/2015 21:22,8/13/2015 8:47,736188.8908,736189.3666,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-2.622323036,-11.69,-7.8,1.7,
150813-1,8/13/2015 9:33,8/13/2015 18:16,736189.398,736189.7617,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.110108972,-11.55,-6.63,3.32,
150814-2,8/14/2015 20:44,8/15/2015 7:41,736190.8643,736191.3202,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,12.27140999,6.65,8.26,1.05,
150815-1,8/15/2015 12:23,8/15/2015 18:04,736191.5166,736191.7529,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,17.73892212,7.09,8.34,1.58,
150819-2,8/19/2015 20:57,8/20/2015 6:34,736195.8736,736196.2743,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,79.83959198,6.21,15.96,13.43,
150820-1,8/20/2015 12:06,8/20/2015 19:38,736196.5046,736196.8185,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,16.63968849,6.58,8.7,2.04,
150820-2,8/21/2015 0:46,8/21/2015 4:06,736197.0323,736197.1709,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,6.251367569,-9.69,-2.11,6.51,
150821-1,8/21/2015 12:14,8/21/2015 18:43,736197.5103,736197.7801,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,3.531893969,-12.87,-6.36,4.11,
150822-1,8/22/2015 12:40,8/22/2015 19:36,736198.5279,736198.8167,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150825-2,8/25/2015 21:06,8/26/2015 4:05,736201.8798,736202.1701,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,39.87995148,8.94,11.81,6.73,
150826-1,8/26/2015 11:31,8/26/2015 19:51,736202.4804,736202.8277,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,24.3476963,9.88,12.35,5.6,
150826-2,8/26/2015 21:02,8/27/2015 5:14,736202.8767,736203.2184,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,6.769656181,-12.99,-7.51,3.97,
150827-1,8/27/2015 11:39,8/27/2015 20:06,736203.4854,736203.8379,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.121212885,-13.84,-8.95,2.4,
150827-2,8/27/2015 20:52,8/28/2015 4:34,736203.8696,736204.1907,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150828-1,8/28/2015 11:24,8/28/2015 19:52,736204.4756,736204.8279,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,12.78522205,-11.71,-4.9,8.72,
150901-1a,9/1/2015 15:23,9/1/2015 16:20,736208.6411,736209.6411,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150901-1b,9/1/2015 19:24,9/1/2015 20:21,736208.8086,736209.8086,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150904-2,9/4/2015 21:25,9/5/2015 5:48,736211.8927,736212.8927,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.67355752,-2.63,-0.91,1.75,
150905-1,9/5/2015 6:21,9/5/2015 17:18,736212.2648,736213.2648,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,1.67355752,-0.77,0.45,1.41,
150909-2,9/9/2015 21:29,9/10/2015 7:01,736216.8958,736217.8958,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.608212471,-13.55,-12.24,0.76,
150910-1,9/10/2015 9:30,9/10/2015 19:26,736217.3959,736218.3959,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-8.170873642,-15.21,-12.39,0.96,
150910-2,9/10/2015 21:24,9/11/2015 7:33,736217.8919,736218.8919,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-0.130899817,-15.21,-11.66,2.29,
150911-1,9/11/2015 11:06,9/11/2015 17:31,736218.4628,736219.4628,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,8.503803253,-14.09,-5.68,6.73,
150911-2,9/11/2015 20:09,9/12/2015 7:33,736218.8403,736219.8403,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,8.503803253,-2.6,1.51,2.09,
150912-1,9/12/2015 9:27,9/12/2015 14:17,736219.3942,736220.3942,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,5.822663784,-1.19,1.65,1.76,
150915-1,9/15/2015 10:45,9/15/2015 18:38,736222.448,736223.448,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150915-2,9/15/2015 20:38,9/16/2015 3:44,736222.86,736223.86,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150916-1,9/16/2015 10:35,9/16/2015 18:30,736223.4411,736224.4411,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150916-2,9/16/2015 20:54,9/17/2015 3:49,736223.871,736224.871,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,55.6138916,9.01,20.05,15.78,
150917-1,9/17/2015 11:04,9/17/2015 17:57,736224.4618,736225.4618,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,55.6138916,9.01,20.05,15.78,
150917-2,9/17/2015 20:50,9/18/2015 3:46,736224.8683,736225.8683,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150918-1,9/18/2015 12:32,9/18/2015 19:38,736225.5228,736226.5228,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150918-2,9/18/2015 20:56,9/19/2015 3:36,736225.8726,736226.8726,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150919-1,9/19/2015 10:33,9/19/2015 15:00,736226.44,736227.44,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150924-2,9/24/2015 21:34,9/25/2015 7:22,736231.8987,736232.8987,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,17.16198158,5.82,8.58,1.82,
150925-1,9/25/2015 9:21,9/25/2015 15:12,736232.3898,736233.3898,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,14.07758331,5.82,8.38,1.54,
150925-2,9/25/2015 21:41,9/26/2015 7:10,736232.9039,736233.9039,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150926-1,9/26/2015 7:43,9/26/2015 14:03,736233.322,736234.322,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,,,,,
150928-2,9/28/2015 20:53,9/29/2015 5:34,736235.8702,736236.8702,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,-7.662594795,-12.89,-10.65,0.85,
150929-1,9/29/2015 9:25,9/29/2015 19:36,736236.393,736237.393,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,77.19677734,-12.89,-8.71,10.04,
150929-2,9/29/2015 21:33,9/30/2015 2:03,736236.8981,736237.8981,NOX_OUT_SENSOR_IR_LO_MOTOR_ERR,5978,V_SCD_ppm_AvgNOxOff_Decision,77.19677734,8.88,15.78,14.97,
